prefecture,muni_code,facility_code,facility_name,throughput_t_year,capacity_t_day,n_furnaces,year_started,heat_util_status,power_capacity_kw,power_efficiency_pct,power_generated_mwh,heating_value_kj_kg,furnace_type,operation_mode,waste_type,facility_type,fiscal_year,power_sold_mwh,sell_revenue_yen,facility_age,has_power_gen,capacity_utilization,energy_efficiency_mwh_per_t,source_record_id,source_record_multiplicity,source_row_id,stable_site_id,identity_match_method,identity_match_score,identity_match_margin,identity_predecessor_year,identity_predecessor_record_id,asset_episode_number,asset_episode_reason,asset_episode_id,utility_area,grid_ef_tco2_kwh,grid_ef_kgco2_kwh,avoided_co2_t
宮城県,4100,0410001003,今泉工場,98674,600,3,1985,場内温水 場内蒸気 発電（場内利用） 場外温水 場外蒸気 発電（場外利用） ,3500,9,23211,7937.048,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,21,True,0.450566210045662,0.235229138374851,record_42b69cb46781fa2ba946,1,record_42b69cb46781fa2ba946,site_a5b4fa00bc9a,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_c31a98ffed3142082159,1,continued_episode,site_a5b4fa00bc9a-a01,tohoku,0.000439,0.439,10189.629
宮城県,4100,0410001004,松森工場,141245,600,3,2004,場内温水 場内蒸気 発電（場内利用） 場外温水 発電（場外利用） ,17500,18,65656,7953.784,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,2,True,0.644954337899543,0.464837693369677,record_5d4d44b90951b4710d39,1,record_5d4d44b90951b4710d39,site_584e33b26b95,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_2446159bc8d39802d37f,1,continued_episode,site_584e33b26b95-a01,tohoku,0.000439,0.439,28822.984
宮城県,4100,0410001002,葛岡工場,147353,600,2,1995,場内温水 場内蒸気 発電（場内利用） 場外温水 場外蒸気 発電（場外利用） ,9000,14,54354,7865.92,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,11,True,0.672844748858447,0.368869313824625,record_e0c7daf71dacbef51d27,1,record_e0c7daf71dacbef51d27,site_a54cdb735419,code+name_exact+municipality+start_year+capacity+facility_type+gap=1,220,inf,2005,record_9ae66cf5d481d8b82c8e,1,continued_episode,site_a54cdb735419-a01,tohoku,0.000439,0.439,23861.406
宮城県,4202,0420201001,石巻市牡鹿クリーンセンター,1986,20,2,1995,場内温水 ,,,,5414.096,ストーカ式(可動) ,バッチ運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,11,False,0.272054794520548,,record_c2f6c0b5daa13baa6d00,1,record_c2f6c0b5daa13baa6d00,site_8c8af5f50f57,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_8e54aa12461c54e69523,1,continued_episode,site_8c8af5f50f57-a01,tohoku,0.000439,0.439,
宮城県,4203,0420301001,塩竈市清掃工場,19772,90,1,1976,無し ,,,,9409.816,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 し尿処理残渣 ,焼却 ,2006,,,30,False,0.601887366818874,,record_104432371ed5df112cdb,1,record_104432371ed5df112cdb,site_a50130553a6d,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_8ec41b8984615f6aa05d,1,continued_episode,site_a50130553a6d-a01,tohoku,0.000439,0.439,
宮城県,4212,0421201001,登米市環境事業所クリーンセンター,16782,80,2,1989,無し ,,,,7137.904,流動床式 ,准連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 し尿処理残渣 ,焼却 ,2006,,,17,False,0.57472602739726,,record_84c0e96cb46fa29074d5,1,record_84c0e96cb46fa29074d5,site_b622ab46bb4a,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_8136b7f87e5d1c49f737,1,continued_episode,site_b622ab46bb4a-a01,tohoku,0.000439,0.439,
宮城県,4213,0421301001,栗原市クリーンセンター　可燃ごみ処理施設,16804,80,2,1989,無し ,,,,6062.616,流動床式 ,准連続運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,17,False,0.575479452054795,,record_5056989db7a7aab9bc2b,1,record_5056989db7a7aab9bc2b,site_094dc034f1f3,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_4e251b6830e24b725b16,1,continued_episode,site_094dc034f1f3-a01,tohoku,0.000439,0.439,
宮城県,4423,0442301001,富谷町清掃センター,,30,2,1986,無し ,,,,,ストーカ式(可動) ,バッチ運転,可燃ごみ ごみ処理残渣 ,焼却 ,2006,,,20,False,,,record_bc3e47064812c6b5ac88,1,record_bc3e47064812c6b5ac88,site_0be3e16efd54,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_771d4e306846079f7059,1,continued_episode,site_0be3e16efd54-a01,tohoku,0.000439,0.439,
宮城県,4867,0486701001,環境管理センター,12254,80,2,1980,無し ,,,,6547.96,ストーカ式(可動) ,准連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,26,False,0.419657534246575,,record_d3dc8255df1e2c2c6c17,1,record_d3dc8255df1e2c2c6c17,site_64310b165cac,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_ec5d95e7a37398c43df9,1,continued_episode,site_64310b165cac-a01,tohoku,0.000439,0.439,
宮城県,4869,0486901003,亘理清掃センター,19110,75,2,1993,場内温水 ,,,,6196.504,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,13,False,0.698082191780822,,record_737b4a5b17ca27cdd5ac,1,record_737b4a5b17ca27cdd5ac,site_1b15490c497a,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_612da963f1e54a2fae9e,1,continued_episode,site_1b15490c497a-a01,tohoku,0.000439,0.439,
宮城県,4869,0486901002,名取クリーンセンター,25955,120,2,1983,場内温水 場外温水 ,,,,5966.384,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,23,False,0.592579908675799,,record_372a541e186c1b35c346,1,record_372a541e186c1b35c346,site_505d7d089d08,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_3ed2c58df8d6e288ba2c,1,continued_episode,site_505d7d089d08-a01,tohoku,0.000439,0.439,
宮城県,4872,0487201001,宮城東部衛生処理センター焼却施設３・４号炉,44166,180,2,1994,場内温水 その他 ,,,,6121.192,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 し尿処理残渣 ,焼却 ,2006,,,12,False,0.672237442922374,,record_e528bff6c2bf3e4ee909,1,record_e528bff6c2bf3e4ee909,site_a42ab814867c,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_494ee5552770d22fa9f8,1,continued_episode,site_a42ab814867c-a01,tohoku,0.000439,0.439,
宮城県,4880,0488001001,気仙沼地方衛生処理組合ごみ焼却場,27169,162,2,1995,場内温水 場外温水 ,,,,6652.56,ストーカ式(可動) ,全連続運転,可燃ごみ ,焼却 ,2006,,,11,False,0.459479113817013,,record_c7e024f63cb69c6d111a,1,record_c7e024f63cb69c6d111a,site_f9afc730a7ef,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,207,inf,2005,record_5e28bbfd612239551605,1,continued_episode,site_f9afc730a7ef-a01,tohoku,0.000439,0.439,
宮城県,4928,0492801001,石巻広域クリーンセンター,68309,230,2,2002,場内温水 発電（場内利用） ,2600,11,17174,7531.2,流動床式 ,全連続運転,可燃ごみ 直接搬入ごみ ,ガス化溶融・改質 ,2006,,,4,True,0.813686718284693,0.251416358020173,record_28c0c8e06e4a46dff14a,1,record_28c0c8e06e4a46dff14a,site_f634ea70bf1b,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_5ed06dbae7fee128318f,1,continued_episode,site_f634ea70bf1b-a01,tohoku,0.000439,0.439,7539.386
宮城県,4932,0493201001,仙南地域広域行政事務組合大河原衛生センター,18837,100,2,1996,場内温水 ,,,,7384.76,流動床式 ,准連続運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,10,False,0.516082191780822,,record_676c090c16f391450637,1,record_676c090c16f391450637,site_9dd6843e61c5,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,125.909090909091,2005,record_42fadc4ccdcb6a407930,1,continued_episode,site_9dd6843e61c5-a01,tohoku,0.000439,0.439,
宮城県,4932,0493201004,仙南地域広域行政事務組合角田衛生センター第二事業所,30943,120,2,1992,場内温水 ,,,,7468.44,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,14,False,0.706461187214612,,record_98b49b29fdb210547afe,1,record_98b49b29fdb210547afe,site_105ff71b5277,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,125.909090909091,2005,record_80c328688efde867494c,1,continued_episode,site_105ff71b5277-a01,tohoku,0.000439,0.439,
宮城県,4936,0493601003,大崎広域中央クリーンセンター,27350,120,2,1988,無し ,,,,8589.752,流動床式 ,全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 し尿処理残渣 ,焼却 ,2006,,,18,False,0.624429223744292,,record_35e0daffc3f6b8a7428e,1,record_35e0daffc3f6b8a7428e,site_93e5f85c5033,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,115.666666666667,2005,record_5baf4ca1a8ffc2fdc28c,1,continued_episode,site_93e5f85c5033-a01,tohoku,0.000439,0.439,
宮城県,4936,0493601004,大崎広域東部クリーンセンター,18970,96,2,1991,場内温水 ,,,,7338.736,ストーカ式(可動) ,准連続運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,15,False,0.541381278538813,,record_533aa38910070a2411cb,1,record_533aa38910070a2411cb,site_8c7ea3bc005c,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,115.666666666667,2005,record_a63f2f4595e64591edde,1,continued_episode,site_8c7ea3bc005c-a01,tohoku,0.000439,0.439,
宮城県,4936,0493601001,大崎広域西部加美クリーンセンター,8446,45,1,1983,場内温水 ,,,,6255.08,流動床式 ,准連続運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,23,False,0.514216133942161,,record_6e1b940f6ba854a03c02,1,record_6e1b940f6ba854a03c02,site_8d29191bccde,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,125,2005,record_c421a099dc576afb54a1,1,continued_episode,site_8d29191bccde-a01,tohoku,0.000439,0.439,
宮城県,4936,0493601002,大崎広域西部玉造クリーンセンター,6560,40,2,1989,場内温水 ,,,,6455.912,ストーカ式(可動) ,バッチ運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,17,False,0.449315068493151,,record_3eb2e0d97c8a92b1d106,1,record_3eb2e0d97c8a92b1d106,site_f0403c4216c2,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,120.153846153846,2005,record_b4079195fb21ba9c1cf8,1,continued_episode,site_f0403c4216c2-a01,tohoku,0.000439,0.439,
宮崎県,45201,4520101002,佐土原町清掃センター,,40,2,1984,無し ,,,,,ストーカ式(可動) ,バッチ運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,22,False,,,record_75344f432da16a02d7ac,1,record_75344f432da16a02d7ac,site_a4b4de624636,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_310ca46d892e4137efe8,1,continued_episode,site_a4b4de624636-a01,kyushu,0.000343,0.343,
宮崎県,45201,4520101001,宮崎市南部環境美化センター,,300,2,1982,場内温水 場内蒸気 発電（場内利用） 場外温水 発電（場外利用） ,1300,,,,ストーカ式(可動) ,全連続運転,可燃ごみ ごみ処理残渣 ,焼却 ,2006,,,24,True,,,record_7eac976bbd861177e46c,1,record_7eac976bbd861177e46c,site_903082e2485b,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_7e8df66672df22351d34,1,continued_episode,site_903082e2485b-a01,kyushu,0.000343,0.343,
宮崎県,45202,4520201001,都城市清掃工場,58037,200,2,1982,場内温水 場外温水 ,,,,7865.92,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ 粗大ごみ ,焼却 ,2006,,,24,False,0.795027397260274,,record_43da76e96a4d11b43f87,1,record_43da76e96a4d11b43f87,site_61e637b2c32b,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_9efb604e67ba2ec8eb05,1,continued_episode,site_61e637b2c32b-a01,kyushu,0.000343,0.343,
宮崎県,45203,4520301001,延岡市清掃工場,53053,240,2,1985,場内温水 場内蒸気 場外蒸気 ,,,,35618.392,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,21,False,0.605627853881278,,record_ad4e736cfccc450c259a,1,record_ad4e736cfccc450c259a,site_5bc53f9884bb,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_2ad9c6d684fe85e30682,1,continued_episode,site_5bc53f9884bb-a01,kyushu,0.000343,0.343,
宮崎県,45205,4520501001,小林市清掃工場,,40,2,1980,無し,,,,,ストーカ式(可動),准連続運転,可燃ごみ 直接搬入ごみ,焼却,2006,,,26,False,,,record_1d31044017e6170a23cd,1,record_1d31044017e6170a23cd,site_83036b37aa10,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_6b56eac8d6da948b0e95,1,continued_episode,site_83036b37aa10-a01,kyushu,0.000343,0.343,
宮崎県,45207,4520701001,串間市塵芥処理場,6465,40,2,1984,無し ,,,,8158.8,ストーカ式(可動) ,バッチ運転,可燃ごみ 直接搬入ごみ 粗大ごみ ごみ処理残渣 ,焼却 ,2006,,,22,False,0.442808219178082,,record_a7f4ec68a846b9fe3541,1,record_a7f4ec68a846b9fe3541,site_e4fbb7433e2d,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_2b36762fe6764a70c618,1,continued_episode,site_e4fbb7433e2d-a01,kyushu,0.000343,0.343,
宮崎県,45209,4520901001,えびの市美化センター,8004,35,2,1997,場外温水 ,,,,6104.456,ストーカ式(可動) ,准連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,9,False,0.626536203522505,,record_30008587753783f5393a,1,record_30008587753783f5393a,site_9d02ef3cc302,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_657080b7ae66d5aee210,1,continued_episode,site_9d02ef3cc302-a01,kyushu,0.000343,0.343,
宮崎県,45322,4532201001,南郷町清掃センター,3610,20,2,1989,無し ,,,,6627.456,ストーカ式(可動) ,バッチ運転,可燃ごみ ごみ処理残渣 ,焼却 ,2006,,,17,False,0.494520547945206,,record_fe739c0a745e70ab678e,1,record_fe739c0a745e70ab678e,site_5bbbec35506b,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_9d623306fbae656442c3,1,continued_episode,site_5bbbec35506b-a01,kyushu,0.000343,0.343,
宮崎県,45382,4538201001,国富町ごみ焼却場,,7,1,1994,無し,,,,,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2006,,,12,False,,,record_c20256f6f03fa9aaf433,1,record_c20256f6f03fa9aaf433,site_3591c35d834f,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_41d4f1a5cb30eab8af08,1,continued_episode,site_3591c35d834f-a01,kyushu,0.000343,0.343,
宮崎県,45383,4538301001,綾町資源活用クリーンセンター,,8,1,1994,場外温水,,,,,固定床式,バッチ運転,可燃ごみ,焼却,2006,,,12,False,,,record_add83a99e1bbf1a1d3e0,1,record_add83a99e1bbf1a1d3e0,site_220a20e22e51,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_343c62eb629f3ede2513,1,continued_episode,site_220a20e22e51-a01,kyushu,0.000343,0.343,
宮崎県,45430,4543001001,椎葉村クリーンセンター,435,3,1,1997,無し ,,,,8368,ストーカ式(可動) ,バッチ運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,9,False,0.397260273972603,,record_ecbbd38ee4dcacbfa5bd,1,record_ecbbd38ee4dcacbfa5bd,site_543acf240d03,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_e5c3e29c3bc78c42b4b0,1,continued_episode,site_543acf240d03-a01,kyushu,0.000343,0.343,
宮崎県,45431,4543101001,美郷町環境美化センター,305,4,1,1997,無し ,,,,7112.8,流動床式 ,バッチ運転,可燃ごみ ,焼却 ,2006,,,9,False,0.208904109589041,,record_a46cf9cdef6f76dcc958,1,record_a46cf9cdef6f76dcc958,site_67e39ee32a68,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_696d661c3d51d5a05e44,1,continued_episode,site_67e39ee32a68-a01,kyushu,0.000343,0.343,
宮崎県,45814,4581401001,宮崎県中部地区衛生組合柞木橋環境衛生センター,12409,40,2,1991,場内温水 ,,,,3472.72,ストーカ式(可動) ,バッチ運転,可燃ごみ 直接搬入ごみ し尿処理残渣 ,焼却 ,2006,,,15,False,0.849931506849315,,record_9a2abe9c488c2e905c91,1,record_9a2abe9c488c2e905c91,site_d7af9e5e802b,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,63,2005,record_e76e2d72ee50e54aead3,1,continued_episode,site_d7af9e5e802b-a01,kyushu,0.000343,0.343,
宮崎県,45814,4581401002,宮崎県中部地区衛生組合柞木橋環境衛生センター,,45,2,1975,その他 ,,,,,ストーカ式(可動) ,バッチ運転,可燃ごみ ごみ処理残渣 ,焼却 ,2006,,,31,False,,,record_feec46c6cff549b43192,1,record_feec46c6cff549b43192,site_a168ad990f62,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,63,2005,record_020f83af16a4a3b74ad4,1,continued_episode,site_a168ad990f62-a01,kyushu,0.000343,0.343,
宮崎県,45820,4582001001,日南地区クリーンセンター,18378,80,2,1999,場内温水 ,,,,5439.2,ストーカ式(可動) ,准連続運転,可燃ごみ 直接搬入ごみ 粗大ごみ ごみ処理残渣 ,焼却 ,2006,,,7,False,0.629383561643836,,record_39155649c4c16b0c7619,1,record_39155649c4c16b0c7619,site_302863477c73,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_f83f4a00c25d63e1f7b3,1,continued_episode,site_302863477c73-a01,kyushu,0.000343,0.343,
宮崎県,45836,4583601001,西都児湯環境整備事務組合清掃センター,,100,2,1976,無し ,,,,,ストーカ式(可動) ,准連続運転,可燃ごみ ,焼却 ,2006,,,30,False,,,record_774747c7d821009ac8f9,1,record_774747c7d821009ac8f9,site_ad8947a9e7f2,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_cd38e20fa2e892632da5,1,continued_episode,site_ad8947a9e7f2-a01,kyushu,0.000343,0.343,
宮崎県,45844,4584401001,日向東臼杵南部広域連合清掃センター,31377,160,2,1991,場内温水 場外温水 ,,,,8380.552,ストーカ式(可動) ,全連続運転,可燃ごみ 混合（未分別）ごみ 直接搬入ごみ 粗大ごみ ごみ処理残渣 し尿処理残渣 ,焼却 ,2006,,,15,False,0.537277397260274,,record_3a00971d37125ab4acb1,1,record_3a00971d37125ab4acb1,site_23714af5f37f,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_39c8bcf4e884221d45b2,1,continued_episode,site_23714af5f37f-a01,kyushu,0.000343,0.343,
富山県,16202,1620201001,高岡市環境クリーン工場,64615,270,3,1980,場内蒸気 場外蒸気 ,,,,6945.44,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ 粗大ごみ ごみ処理残渣 し尿処理残渣 ,焼却 ,2006,,,26,False,0.655657026889904,,record_0ae62be5689fdc962b88,1,record_0ae62be5689fdc962b88,site_00f94b22680f,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_aab208b285c74b8d5e4e,1,continued_episode,site_00f94b22680f-a01,hokuriku,0.000504,0.504,
富山県,16205,1620501001,氷見市西部清掃センター,14952,50,2,1978,無し ,,,,6903.6,ストーカ式(可動) ,准連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 し尿処理残渣 ,焼却 ,2006,,,28,False,0.819287671232877,,record_8bbaed15c60941f28f9b,1,record_8bbaed15c60941f28f9b,site_ac535502f933,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_b8db7e57dcd07a3b7709,1,continued_episode,site_ac535502f933-a01,hokuriku,0.000504,0.504,
富山県,16211,1621101001,射水市クリーンピア射水,29240,138,3,2002,場内温水 場内蒸気 発電（場内利用） ,1470,11,4358,4857.624,流動床式 ,全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,4,True,0.580504268413738,0.149042407660739,record_ea8f06e8da534f4048a7,1,record_ea8f06e8da534f4048a7,site_08088be8274e,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_e50d09cf082ec4ee179e,1,continued_episode,site_08088be8274e-a01,hokuriku,0.000504,0.504,2196.432
富山県,16891,1689101001,クリーンセンターとなみごみ処理施設,16977,70,2,1990,場内温水 ,,,,9288.48,ストーカ式(可動) ,准連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,16,False,0.664461839530333,,record_b1ab6403b463f0fea500,1,record_b1ab6403b463f0fea500,site_34607f0c41db,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_bc5ca48b1327703637ef,1,continued_episode,site_34607f0c41db-a01,hokuriku,0.000504,0.504,
富山県,16892,1689201001,新川広域圏事務組合エコぽ～と,35415,58,3,2002,場内温水 場外温水 ,,,,9757.088,流動床式 ,准連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,4,False,1.6728861596599,,record_fae3bb979a4cfec4a77c,1,record_fae3bb979a4cfec4a77c,site_ceca993bf315,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_bcbb0a65073c562cd6fc,1,continued_episode,site_ceca993bf315-a01,hokuriku,0.000504,0.504,
富山県,16897,1689701002,富山地区広域圏クリーンセンター,162930,810,3,2003,場内温水 場内蒸気 発電（場内利用） 場外温水 発電（場外利用） ,20000,18,80833,9033.256,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ 粗大ごみ ごみ処理残渣 ,焼却 ,2006,,,3,True,0.551090816844242,0.4961210335727,record_84c5961459798d5a77a4,1,record_84c5961459798d5a77a4,site_18e4e0f93c6d,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_e1dc3d327d75385bdc40,1,continued_episode,site_18e4e0f93c6d-a01,hokuriku,0.000504,0.504,40739.832
山口県,35201,3520101001,奥山工場,102875,400,2,1980,発電（場内利用） 場外温水 ,4980,11,24621,8372.184,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,26,True,0.704623287671233,0.239329283110571,record_151ad46785a8468c4801,1,record_151ad46785a8468c4801,site_70a07e4ea1bb,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_eb695abd9b813336214f,1,continued_episode,site_70a07e4ea1bb-a01,chugoku,0.000614,0.614,15117.294
山口県,35202,3520201002,宇部市環境保全センター（新焼却炉）,56997,198,3,2002,場内温水 場内蒸気 発電（場内利用） 場外温水 場外蒸気 発電（場外利用） ,4000,15,22220,7531.2,流動床式 ,全連続運転,可燃ごみ 直接搬入ごみ ,ガス化溶融・改質 ,2006,,,4,True,0.788667496886675,0.389845079565591,record_0d9d5629f93962f7a8fe,1,record_0d9d5629f93962f7a8fe,site_192fe500801b,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_85e8facc89b5baa905fd,1,continued_episode,site_192fe500801b-a01,chugoku,0.000614,0.614,13643.08
山口県,35203,3520301001,山口市清掃工場,66102,220,2,1998,場内温水 発電（場内利用） 場外温水 発電（場外利用） ,1900,8,12832,8849.16,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,8,True,0.82318804483188,0.194124232247133,record_28264b6139dbc4717f82,1,record_28264b6139dbc4717f82,site_3765a8d6f55b,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,207,inf,2005,record_290cbe87e63f3025a95d,1,continued_episode,site_3765a8d6f55b-a01,chugoku,0.000614,0.614,7878.848
山口県,35204,3520401006,萩清掃工場,16245,80,2,1988,場内温水 ,,,,7907.76,ストーカ式(可動) ,准連続運転,可燃ごみ 直接搬入ごみ 粗大ごみ ,焼却 ,2006,,,18,False,0.556335616438356,,record_bdcd1910bf16caff7b9a,1,record_bdcd1910bf16caff7b9a,site_812127e82baf,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_8620cf736ce78d1fd3d0,1,continued_episode,site_812127e82baf-a01,chugoku,0.000614,0.614,
山口県,35204,3520401001,見島ごみ焼却場,293,3,1,1999,無し ,,,,,固定床式 ,バッチ運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,7,False,0.267579908675799,,record_3e8b1cde18199515ab3c,1,record_3e8b1cde18199515ab3c,site_94cbb4f6df05,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,121,2005,record_b578550192a9accf82f9,1,continued_episode,site_94cbb4f6df05-a01,chugoku,0.000614,0.614,
山口県,35206,3520601001,防府市クリーンセンターごみ焼却場,46508,180,2,1982,場内温水 ,,,,7740.4,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ ,焼却 ,2006,,,24,False,0.707884322678843,,record_81657c7ed422b15fa3ea,1,record_81657c7ed422b15fa3ea,site_0f22052525ae,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_fe23b4d3f3198fb0a1b8,1,continued_episode,site_0f22052525ae-a01,chugoku,0.000614,0.614,
山口県,35208,3520801001,岩国市第一工場,40940,195,3,1992,場内温水 場外温水 ,,,,8263.4,ストーカ式(可動) ,全連続運転,可燃ごみ 直接搬入ごみ 粗大ごみ ,焼却 ,2006,,,14,False,0.575201966982789,,record_82904bb00eb19ba7ac5e,1,record_82904bb00eb19ba7ac5e,site_08c08572d2ed,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_2e24848d410311f86fa7,1,continued_episode,site_08c08572d2ed-a01,chugoku,0.000614,0.614,
山口県,35211,3521101001,長門市清掃工場,14377,90,2,1981,無し ,,,,6556.328,ストーカ式(可動) ,准連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 ,焼却 ,2006,,,25,False,0.43765601217656,,record_7b57e9d47b82567eb6ac,1,record_7b57e9d47b82567eb6ac,site_9091aff7f7d4,code+name_exact+municipality+start_year+capacity+furnaces+facility_type+gap=1,225,inf,2005,record_aa7f83a1422638a098db,1,continued_episode,site_9091aff7f7d4-a01,chugoku,0.000614,0.614,
